,sig_mos,bak_mos,ovr_mos
dev/1/S17_P20_359.wav,2.2501823424673804,3.922327161640233,2.150058948666164
dev/1/S17_P20_360.wav,2.1790451935692627,3.8119899947528566,2.2853918078211537
dev/1/S17_P20_361.wav,2.15095331728422,3.5853089486967447,2.051671564495552
dev/1/S09_P27_0.wav,3.2194559448100875,3.2779206277014925,2.811221055580343
dev/1/S09_P27_1.wav,2.4828082282359016,3.341172137103813,2.281744456468154
dev/1/S09_P27_2.wav,2.686340823615464,2.9041752368346394,2.5463194261825723
dev/1/S09_P27_3.wav,2.4637030290960165,3.2592280666875912,2.3774724061721297
dev/1/S09_P27_4.wav,2.709426802448531,3.550712341902825,2.6404344808175457
dev/1/S09_P27_5.wav,2.508538833207684,3.548737053974554,2.5009274700806805
dev/1/S09_P27_6.wav,2.5680877287146178,3.886764329317518,2.781747828459637
dev/1/S09_P27_7.wav,2.940095450763343,3.8188774939104313,2.7768492215384075
dev/1/S09_P27_8.wav,2.586047215033336,3.685552218958716,2.582756552347389
dev/1/S09_P27_9.wav,2.927479779508873,3.658922153465373,2.7322616756134206
dev/1/S09_P27_10.wav,2.628360013005842,3.44930783198871,2.468761971059241
dev/1/S09_P27_11.wav,2.1556750877837434,3.4957226211629804,2.576168395511986
dev/1/S09_P27_12.wav,2.5088700108787325,3.746834953772302,2.671560486225943
dev/1/S09_P27_13.wav,2.7228263840586666,3.6675802336710848,2.640631331877616
dev/1/S09_P27_14.wav,2.6230881745659134,3.528861180419646,2.468212859103998
dev/1/S09_P27_15.wav,2.7917140638760074,3.594187946483424,2.644572086452451
dev/1/S09_P27_16.wav,2.962658305711637,3.85857190916904,2.9180473100851265
dev/1/S09_P27_17.wav,2.954537894948165,3.8080391088864713,2.8784120546202443
dev/1/S09_P27_18.wav,2.510971990169555,3.477654176859602,2.376522608765661
dev/1/S09_P27_19.wav,2.8133687557156293,3.5998922126261306,2.575843974270779
dev/1/S09_P27_20.wav,2.7304223354170425,3.786216290986416,2.8456805408621264
dev/1/S09_P27_21.wav,2.4048102219068324,3.6711748953897088,2.6109961829475443
dev/1/S09_P27_22.wav,2.928206432010284,3.852495770497902,2.916258685898633
dev/1/S09_P27_23.wav,2.8870853793909386,3.907515589104112,2.961018575464305
dev/1/S09_P27_24.wav,3.0054198757216013,3.768482498752761,2.821616543173652
dev/1/S09_P27_25.wav,2.7359462311219334,3.608025706131597,2.661551612123737
dev/1/S09_P27_26.wav,2.7885737005568103,3.746059837635948,2.637521780092664
dev/1/S09_P27_27.wav,2.547159165570483,3.6679765197855305,2.4759448381698306
dev/1/S09_P27_28.wav,2.8531957952233125,3.781482224064204,2.803336676369417
dev/1/S09_P27_29.wav,2.6389235688860886,3.443725362484404,2.6412447998238537
dev/1/S09_P27_30.wav,2.879951344781206,3.480890521809079,2.668459313023226
dev/1/S09_P27_31.wav,2.3561673720308307,3.5301699732401306,2.446230060802292
dev/1/S09_P27_32.wav,2.658850768365464,3.647431375815535,2.964418089040243
dev/1/S09_P27_33.wav,2.742572658372917,3.5994020416228216,2.582474467867386
dev/1/S09_P27_34.wav,2.8810268410308493,3.589382774034388,2.75959662527829
dev/1/S09_P27_35.wav,2.618532021746705,3.488432565142376,2.650176218270922
dev/1/S09_P27_36.wav,2.631057052446661,3.580641609896724,2.8727036652266333
dev/1/S09_P27_37.wav,3.050099561840101,3.488717628335768,2.60006761369808
dev/1/S09_P27_38.wav,2.94564116757677,3.684065772259212,2.7883548041112647
dev/1/S09_P27_39.wav,3.019200079602456,3.641050835432297,2.847108560024968
dev/1/S09_P27_40.wav,2.541097255759815,3.3911511825364333,2.439332407526927
dev/1/S09_P27_41.wav,2.142508376758978,3.4947385886700166,2.120325969765445
dev/1/S09_P27_42.wav,3.2436072090432915,4.007679004398836,3.3101540365337287
dev/1/S09_P27_43.wav,2.3907235859377653,3.6010286123537245,2.4230077242872228
dev/1/S09_P27_44.wav,2.93950034542974,3.4409425719419344,2.7764943569343625
dev/1/S09_P27_45.wav,2.510760069735126,3.5162694829985828,2.6112765374045166
dev/1/S09_P27_46.wav,3.233873470476206,3.6507804041746073,3.041886788498016
dev/1/S09_P27_47.wav,2.3315531539759413,3.405866036998905,2.328770821685344
dev/1/S09_P27_48.wav,2.5275817522530124,3.981944979334589,2.8610904152507164
dev/1/S09_P27_49.wav,2.199469917614196,3.45103894514833,2.146081546864834
dev/1/S09_P27_50.wav,2.333949340192894,3.775224623177056,2.5041154678672872
dev/1/S09_P27_51.wav,2.3668981540530547,3.661330295528934,2.5474781387533527
dev/1/S09_P27_52.wav,2.645632612851728,3.725521968985937,2.6185823958527465
dev/1/S09_P27_53.wav,2.8157526884879625,3.77321939813421,2.717132444659209
dev/1/S09_P27_54.wav,2.7242319296903235,3.4494049493695664,2.780978474425172
dev/1/S09_P27_55.wav,2.3158628717092875,3.721385587091021,2.5150495717713346
dev/1/S09_P27_56.wav,2.128929114236362,3.543436323109764,2.3317767016988085
dev/1/S09_P27_57.wav,2.5279699935898248,3.3485041432691194,2.531452253020825
dev/1/S09_P27_58.wav,2.517638486744844,3.52698434823987,2.564009490841121
dev/1/S09_P27_59.wav,2.619152823567365,3.6376846922193176,2.793573202518403
dev/1/S09_P27_60.wav,2.518811280812403,3.611758934119984,2.394443722981784
dev/1/S09_P27_61.wav,2.4040672422223417,3.4770034298721235,2.5631320038639784
dev/1/S09_P27_62.wav,2.2839885981117027,3.5330420392155326,2.3347131246932435
dev/1/S09_P27_63.wav,2.2832198842758427,3.4391080718410296,2.355775155055233
dev/1/S09_P27_64.wav,2.7172245533084767,3.745599623651536,2.7295138569552
dev/1/S09_P27_65.wav,2.50142572212534,3.6879288774260712,2.72716432165878
dev/1/S09_P27_66.wav,2.1826502771568483,3.660883148219196,2.265509307646593
dev/1/S09_P27_67.wav,2.4230149023846423,3.4927841390054253,2.481245925332996
dev/1/S09_P27_68.wav,2.6422211851863406,3.721345776879837,2.7239133113831424
dev/1/S09_P27_69.wav,2.3325379614407566,3.650471996638666,2.400024238747007
dev/1/S09_P27_70.wav,2.782442750691742,3.502101854610564,2.404992801725059
dev/1/S09_P27_71.wav,2.6635188586048866,3.4973455409863488,2.37518868994396
dev/1/S09_P27_72.wav,2.5733884168082373,3.676082130819209,2.521535338978744
dev/1/S09_P27_73.wav,2.4874909010985693,3.695489790353752,2.591998447375701
dev/1/S09_P27_74.wav,3.30257835730045,4.031155502568451,3.355606728788027
dev/1/S09_P27_75.wav,3.1128471178692254,3.5855795196087548,2.847409833219404
dev/1/S09_P27_76.wav,3.3588441961312685,3.6859826846339976,3.1443695897808017
dev/1/S09_P27_77.wav,2.738288690655943,3.5179828658652905,2.608464529084177
dev/1/S09_P27_78.wav,2.770602229752897,3.748864439383894,2.645449226431219
dev/1/S09_P27_79.wav,2.9339742674857034,3.696200455099827,2.9388290753329094
dev/1/S09_P27_80.wav,2.610881986130756,3.499185348059238,2.4926278878145154
dev/1/S09_P27_81.wav,2.490007001862092,3.678661615100004,2.568153246256942
dev/1/S09_P27_82.wav,2.763383362643447,3.839711014382983,2.4521785148019486
dev/1/S09_P27_83.wav,2.89528917461056,3.669720856706765,2.5618804063826577
dev/1/S09_P27_84.wav,2.761513003404241,3.749270665001037,2.6217778381945696
dev/1/S09_P27_85.wav,3.2836704778922035,3.776109746260592,3.002050219452206
dev/1/S09_P27_86.wav,2.6444022280675763,3.506821829795953,2.676602526437134
dev/1/S09_P27_87.wav,2.8549648247136825,3.58981766161914,2.778212902892039
dev/1/S09_P27_88.wav,2.829592128503026,3.689383022514746,2.775214368359745
dev/1/S09_P27_89.wav,2.3195351659080696,3.8248599883558665,2.4246892036388976
dev/1/S09_P27_90.wav,2.2666624552868617,3.772828656141842,2.4959809584358337
dev/1/S09_P27_91.wav,2.323299385249729,3.6790177293151176,2.2188976340865034
dev/1/S09_P27_92.wav,2.647692284391977,3.387512724549441,2.4927753556494725
dev/1/S09_P27_93.wav,2.413915277387637,3.588635373974451,2.5550207606151547
dev/1/S09_P27_94.wav,2.723191979452916,3.731561062051277,2.599613668796532
dev/1/S09_P27_95.wav,2.489238859669508,3.447370860917036,2.387110417121245
dev/1/S09_P27_96.wav,3.039986847627488,3.930398470994584,2.985409847846701
dev/1/S09_P27_97.wav,2.743967685210853,3.971235114026328,2.8317180866890044
dev/1/S09_P27_98.wav,2.170137078049473,3.751788352888789,2.569002295317882
dev/1/S09_P27_99.wav,2.40997514746614,3.639975239715029,2.540918691061911
dev/1/S09_P27_100.wav,2.47598703071126,3.354646512795862,2.39630975244491
dev/1/S09_P27_101.wav,2.22585341965683,3.471177337277762,2.2976390656366865
dev/1/S09_P27_102.wav,2.693444477998087,3.7688829612992727,2.399950574671624
dev/1/S09_P27_103.wav,2.630314423898406,3.762803073166108,2.37422267237583
dev/1/S09_P27_104.wav,2.562315613497863,3.551255148730457,2.459877743564647
dev/1/S09_P27_105.wav,2.844088046074464,3.8607078216560686,2.5914139957745714
dev/1/S09_P27_106.wav,3.0395347869796483,3.624811621315098,2.979762185556156
dev/1/S09_P27_107.wav,2.6676089187616694,3.652701939370997,2.481074821353493
dev/1/S09_P27_108.wav,2.896865218952984,3.665933015841608,2.694059716112032
dev/1/S09_P27_109.wav,2.513784175544383,3.35487831347927,2.377890403819912
dev/1/S09_P27_110.wav,2.7794062843988625,3.750751195761232,2.6736160504242354
dev/1/S09_P27_111.wav,2.720251476536705,3.445331817298656,2.551951917554681
dev/1/S09_P27_113.wav,2.789489065738115,3.410669060662784,2.719600904134504
dev/1/S09_P27_114.wav,3.032374704100353,3.429494306439018,2.5399456932821174
dev/1/S09_P27_115.wav,2.6339356199052424,3.5996216617659496,2.654848195704885
dev/1/S09_P27_116.wav,2.5211978923940115,3.4247505961665903,2.4915083156537614
dev/1/S09_P27_117.wav,2.656920651838062,3.480639295278149,2.473763267237422
dev/1/S09_P27_118.wav,2.686270933752854,3.5600280304899723,2.725004179546117
dev/1/S09_P27_119.wav,2.903559908802688,3.721507980248042,2.681597484287667
dev/1/S09_P27_120.wav,2.478944034667778,3.567325835720982,2.4517646969282576
dev/1/S09_P27_121.wav,2.181469174399629,3.501651524126048,2.33044993125052
dev/1/S09_P27_122.wav,2.640755791956246,3.675543389697775,2.5367571124565966
dev/1/S09_P27_123.wav,2.835928877606898,3.5297124266739504,2.547573163840786
dev/1/S09_P27_124.wav,2.540433110483526,3.7470443890313287,2.7354170800546025
dev/1/S09_P27_125.wav,2.501830373871377,3.567627996389536,2.756699002503791
dev/1/S09_P27_126.wav,2.64355018103342,3.562451812774577,2.486750288905062
dev/1/S09_P27_127.wav,2.7911669572901308,3.694612329314457,2.845187911483434
dev/1/S09_P27_128.wav,2.238340817526632,3.336885323427137,2.372740870746074
dev/1/S09_P27_129.wav,2.640436729310822,3.65166297479824,2.643301505113856
dev/1/S09_P27_130.wav,2.1911947892510684,3.505128037820498,2.6571866108787
dev/1/S09_P27_131.wav,2.861965649840238,3.529230169422376,2.693566255335387
dev/1/S09_P27_132.wav,2.8649678567536148,3.875031741569268,3.03855672734196
dev/1/S09_P27_133.wav,2.637424079315914,3.613928890393011,3.009867179809471
dev/1/S09_P27_134.wav,3.547455703465749,4.049373304454827,2.898203859761684
dev/1/S09_P27_135.wav,2.6577963325964142,3.55031453165054,2.4394008824734223
dev/1/S09_P27_136.wav,2.281020627107621,3.389331402465311,2.3821839222200936
dev/1/S09_P27_138.wav,2.1379843480464764,3.3704418379278094,2.231502482152213
dev/1/S09_P27_140.wav,2.618414925750064,3.6417197635811767,2.3871607660424163
dev/1/S09_P27_141.wav,2.9432433932055155,3.6352994300834047,2.721558531200881
dev/1/S09_P27_143.wav,2.5691511803368265,3.5323521740428667,2.764547535104437
dev/1/S09_P27_144.wav,2.597463927701207,3.714062003130923,2.6344499884158954
dev/1/S09_P27_145.wav,2.4597097123468354,3.551506928102277,2.765927273801433
dev/1/S09_P27_146.wav,2.5706447424507104,3.592227537067573,2.3472141610889707
dev/1/S09_P27_147.wav,2.621011678931129,3.3635699827374963,2.49449824614348
dev/1/S09_P27_148.wav,2.706648171210802,3.325238927684317,2.544100561204248
dev/1/S09_P27_149.wav,2.1498133321539847,3.5473378797120967,2.1385036828364514
dev/1/S09_P27_150.wav,2.4216492253748685,3.575977710993409,2.367761666487038
dev/1/S09_P27_151.wav,2.3495318800625533,3.615294449013377,2.4393562943229994
dev/1/S09_P27_152.wav,2.6179274466192206,3.79951991210408,2.6651819026853194
dev/1/S09_P27_153.wav,2.337587816067592,3.1246816577649184,2.3056691911808387
dev/1/S09_P27_154.wav,2.4406865179022588,3.6671850383158953,2.353380099128872
dev/1/S09_P27_155.wav,2.205873270570926,3.4086659754998063,2.0740217759909427
dev/1/S09_P27_156.wav,2.5903465726607493,3.59592512376375,2.565112391323254
dev/1/S09_P27_157.wav,2.5482969037030925,3.543165643044272,2.515478677241817
dev/1/S09_P27_158.wav,2.481805787615318,3.63935701161007,2.559756208145316
dev/1/S09_P27_159.wav,2.5375864217127786,3.6608444908031874,2.6819875888413542
dev/1/S09_P27_160.wav,2.3156777691432726,3.7093616990474096,2.4564643832056285
dev/1/S09_P27_161.wav,2.2490354243871264,3.5660847727088005,2.181186616589423
dev/1/S09_P27_162.wav,2.197441519248522,3.5649034682282643,2.4463312668444925
dev/1/S09_P27_163.wav,2.665849740823739,3.553384603075422,2.5058744551182093
dev/1/S09_P27_164.wav,2.2915580672621227,3.602428803109817,2.421468663156336
dev/1/S09_P27_165.wav,2.328239968902776,3.7165086535326513,2.325864713233657
dev/1/S09_P27_166.wav,2.4530619003047187,3.732979588738322,2.5039021114351057
dev/1/S09_P27_167.wav,2.355564430794708,3.778899018680485,2.429381190861781
dev/1/S09_P27_168.wav,2.1766354455372188,3.5287067869545843,2.2701824705524785
dev/1/S09_P27_169.wav,2.519506776334747,3.809996283264871,2.7333163767601096
dev/1/S09_P27_170.wav,2.582269318547684,3.6737396122060577,2.529756513412728
dev/1/S09_P27_171.wav,2.356583040594216,3.640710952145336,2.5531703902262914
dev/1/S09_P27_172.wav,2.7180883510143548,3.8646859944400536,2.807697261055362
dev/1/S09_P27_173.wav,2.638433104559488,3.6384901798856335,2.586429909021196
dev/1/S09_P27_174.wav,2.42981300953671,3.773416158979154,2.4213054072448745
dev/1/S09_P27_175.wav,2.6975990527070177,3.709404052365616,2.4985220249707822
dev/1/S09_P27_176.wav,2.101352879985768,3.286625808129676,2.0157528437312293
dev/1/S09_P27_177.wav,2.824377531044718,3.945463672847505,2.733982917452335
dev/1/S09_P27_178.wav,2.55851371333603,3.765600525896561,2.5645837547442736
dev/1/S09_P27_179.wav,2.815095540526784,3.850394398805864,2.518412341632393
dev/1/S09_P27_180.wav,2.415797109098638,3.7564000029197295,2.439070960651445
dev/1/S09_P27_181.wav,2.61391979790138,3.784987827963832,2.593912107765513
dev/1/S09_P27_182.wav,2.451780248129613,3.848010248017779,2.605870516635421
dev/1/S09_P27_183.wav,2.6252299891663027,3.7549717109889422,2.581910254149509
dev/1/S09_P27_184.wav,2.3240959481104584,3.6488659092685096,2.351333216652684
dev/1/S09_P27_185.wav,2.763352087712061,3.7037971823456894,2.5319148161453326
dev/1/S09_P27_186.wav,2.346752205584565,3.892750046539456,2.5816813421167604
dev/1/S09_P27_187.wav,2.7994015444563405,3.7866217383089,2.725176916595625
dev/1/S09_P27_188.wav,2.611545796857806,3.5428461142611294,2.355932012451519
dev/1/S09_P27_189.wav,2.733268674981406,3.703084684101453,2.5862520788983066
dev/1/S09_P27_190.wav,2.8296949359611823,3.6280667009178544,2.683149961791582
dev/1/S09_P27_191.wav,2.632519742329401,3.538207515041788,2.573469643568464
dev/1/S09_P27_192.wav,2.8358651291957804,3.87423641191815,2.722631623900694
dev/1/S09_P27_193.wav,2.76263693891262,3.826860790420026,2.539131159214061
dev/1/S09_P27_194.wav,2.4150348958928567,3.70969171275965,2.4429285090269506
dev/1/S09_P27_195.wav,2.6411294671010968,3.690445443107914,2.91280475366554
dev/1/S09_P27_196.wav,2.464827677038383,3.710254754906335,2.447310344420996
dev/1/S09_P27_197.wav,2.5434918621127363,3.669534895251445,2.4997063459558047
dev/1/S09_P27_198.wav,2.7691885682207125,3.795842508730819,2.8018286125203
dev/1/S09_P27_199.wav,2.340172286173364,3.604227300639623,2.367282058757134
dev/1/S09_P27_200.wav,3.574655549326524,3.705862657628834,3.1946667111632325
dev/1/S09_P27_201.wav,2.580974850984451,3.4516283843564235,2.519986164762922
dev/1/S09_P27_202.wav,2.435076249019241,3.386607770283216,2.445183644117903
dev/1/S09_P27_203.wav,2.243280454332661,3.658904027440136,2.318993093471035
dev/1/S09_P27_204.wav,2.319110334229772,3.4811845263225347,2.335397394276615
dev/1/S09_P27_205.wav,2.486552649576557,3.62826731315082,2.522176388357253
dev/1/S09_P27_206.wav,2.5820116969320512,3.7227525827842087,2.5804665718476496
dev/1/S09_P27_207.wav,2.534061661470014,3.728171803906251,2.7801793203720746
dev/1/S09_P27_208.wav,2.454652874026096,3.681393292987613,2.4647579372748627
dev/1/S09_P27_209.wav,2.538550180617886,3.5189876627608667,2.7129482784168832
dev/1/S09_P27_210.wav,2.268856509291428,3.694679646686785,2.4474849851121703
dev/1/S09_P27_211.wav,2.381570588117369,3.7902572998860897,2.553894161890682
dev/1/S09_P27_212.wav,2.771313390371648,3.605849428166852,2.718144041870749
dev/1/S09_P27_213.wav,2.2906551063195764,3.665483314384877,2.514711821110711
dev/1/S09_P27_214.wav,2.629477239830744,3.732239748868319,2.7994952559676283
dev/1/S09_P27_215.wav,2.619109356450633,3.606488232213152,2.66388612718698
dev/1/S09_P27_216.wav,2.615852136254102,3.737514932297895,2.51744576974465
dev/1/S09_P27_217.wav,2.24428194872676,3.646462685530538,2.5470656673464256
dev/1/S09_P27_218.wav,2.354045153726958,3.757184772946287,2.446441554563662
dev/1/S09_P27_219.wav,2.280911386594493,4.060167845030746,2.225129442197212
dev/1/S09_P27_220.wav,2.26968144969319,4.07106256157599,2.227407402337779
dev/1/S09_P27_221.wav,2.281683372086344,4.063799302627179,2.224714818860537
dev/1/S09_P27_222.wav,2.278324049433829,4.058761369430028,2.224896450408601
dev/1/S09_P27_223.wav,2.281623538950893,4.0604338389696455,2.225025180112876
dev/1/S09_P27_224.wav,2.277301422199269,4.0641168224568665,2.2249639349267003
dev/1/S09_P27_225.wav,2.2789080982599064,4.055932447232708,2.2266965407819432
dev/1/S09_P27_227.wav,2.279779282777189,4.061056654702882,2.226582903445563
dev/1/S09_P27_228.wav,2.282166279381698,4.057852839987256,2.225554141242525
dev/1/S09_P27_229.wav,2.277507155149313,4.041706606940908,2.221865105513456
dev/1/S09_P27_230.wav,2.284764814882577,4.043484348634123,2.222637020187204
dev/1/S09_P27_232.wav,2.2824849924190254,4.069051854861439,2.2279438220982954
dev/1/S09_P27_233.wav,2.279407445077652,4.065554554745532,2.2277472744385465
dev/1/S09_P27_234.wav,2.278181199510976,4.065546845509959,2.2273007626908137
dev/1/S09_P27_236.wav,2.790288925192272,3.4348197904077487,2.347526665377243
dev/1/S09_P27_237.wav,2.84960369761324,3.579984265415074,2.652383845529446
dev/1/S09_P27_238.wav,2.562977346378525,3.6429630551093672,2.9059716715082367
dev/1/S09_P27_239.wav,2.601085606325316,3.595957686351168,2.606367954538728
dev/1/S07_P17_0.wav,2.3964535157336275,3.3623849151015284,2.255418827740196
dev/1/S07_P17_1.wav,2.689760195175822,3.401591918609007,2.327032799270637
dev/1/S07_P17_2.wav,2.790772554513853,3.3783133978629976,2.3611364750949515
dev/1/S07_P17_3.wav,2.024510881891844,3.409613479873731,2.2847584898431883
dev/1/S07_P17_6.wav,2.391164579651612,3.317975755937116,2.116690035409542
dev/1/S07_P17_7.wav,2.3854770744096765,3.2937606759658475,2.4061985742271403
dev/1/S07_P17_8.wav,2.3651811313158886,3.286777597291052,2.4059449236915653
dev/1/S07_P17_9.wav,2.6905421592015264,3.192881328005473,2.542935107832159
dev/1/S07_P17_11.wav,2.078267992732848,3.4450856656605224,1.983168941072276
dev/1/S07_P17_12.wav,2.239989194744027,3.354620327044109,2.1148760637230666
dev/1/S07_P17_14.wav,2.288708235791842,3.215355339758842,2.10567748375792
dev/1/S07_P17_15.wav,2.2991753257193595,3.336027141964274,2.283998203160768
dev/1/S07_P17_16.wav,2.3330870418501366,3.2261514947306367,2.3919481886226097
dev/1/S07_P17_20.wav,2.1604001444576904,3.317107195579952,2.3374168936387814
dev/1/S07_P17_22.wav,2.7725606246911507,3.256975060594023,2.401498397399928
dev/1/S07_P17_23.wav,2.1589988691381627,3.206017285463429,2.2818146176963405
dev/1/S07_P17_24.wav,2.696752501842805,3.422373096871404,2.1966990963672544
dev/1/S07_P17_25.wav,2.443823908648717,3.3214872870440475,2.1512956993214307
dev/1/S07_P17_26.wav,2.713642533294111,3.4257811030170973,2.1729913201330264
dev/1/S07_P17_27.wav,2.580435840147593,3.5001465086008987,2.1602561706850687
dev/1/S07_P17_28.wav,2.55647849805679,3.4320179099397152,2.435774418456521
dev/1/S07_P17_29.wav,2.5584452098973154,3.571360550266743,2.5795097420569806
dev/1/S07_P17_30.wav,2.193223327924038,3.3631446307662585,2.1560185094082893
dev/1/S07_P17_31.wav,2.088651330795408,3.375091239492689,2.1526186145642385
dev/1/S07_P17_33.wav,2.221359503096166,3.3504223244601623,2.1375242672424126
dev/1/S07_P17_34.wav,2.4215960170596365,3.4278835868045228,2.359443716910051
dev/1/S07_P17_35.wav,2.2336084589397296,3.336935577902957,2.219854882714692
dev/1/S07_P17_36.wav,2.328550004135415,3.3756168459374654,2.135058953167075
dev/1/S07_P17_37.wav,2.212294505897554,3.325175928876336,2.2933448618698007
dev/1/S07_P17_38.wav,2.152194205460883,3.3621266710812288,2.2527866265630263
dev/1/S07_P17_39.wav,2.3605842184386674,3.543998753801896,2.1750440652488665
dev/1/S07_P17_40.wav,2.076075668054292,3.3864940079106063,2.059996774057951
dev/1/S07_P17_41.wav,2.560939889548916,3.442229687387389,2.1960872861038663
dev/1/S07_P17_42.wav,2.669686289582379,3.37020476939097,2.434123343060321
dev/1/S07_P17_43.wav,2.680979438765111,3.554896770533153,2.435265431579208
dev/1/S07_P17_44.wav,2.0114312193165644,2.9584620191305047,1.872899662128265
dev/1/S07_P17_45.wav,2.4372982334532827,3.37110254650664,2.3493211495726603
dev/1/S07_P17_46.wav,2.11623932479842,3.128928601967699,2.2128498384787587
dev/1/S07_P17_47.wav,2.3016252197823244,3.386748156618167,2.331990459389264
dev/1/S07_P17_48.wav,2.2601901190384788,3.46290487732292,2.1387902991151493
dev/1/S07_P17_49.wav,2.339684191189036,3.633589926287695,2.497276678509542
dev/1/S07_P17_50.wav,2.8208045684497423,3.405770635954055,2.530003435114793
dev/1/S07_P17_51.wav,2.680038060646664,3.308830646033148,2.4529794948212285
dev/1/S07_P17_52.wav,2.9425771042525044,3.2591183456724733,2.337764028784677
dev/1/S07_P17_53.wav,2.1396971823935287,3.4236113563967754,2.115985208835437
dev/1/S07_P17_54.wav,2.6726667853300565,3.039788466151043,2.3141167937059017
dev/1/S07_P17_55.wav,2.5558628270758663,3.3938987295651586,2.2763034567423057
dev/1/S07_P17_56.wav,2.229494816950873,3.460614851987482,2.1821886214811754
dev/1/S07_P17_57.wav,2.220200861130997,3.36735794975298,2.317878185905712
dev/1/S07_P17_58.wav,2.0086325343350007,3.693358680444986,2.2264412143921053
dev/1/S07_P17_59.wav,2.364996099338016,3.586422447840986,2.163801605408472
dev/1/S07_P17_65.wav,2.65152101336239,3.206547162787885,2.271770160529912
dev/1/S07_P17_66.wav,2.083105520037725,3.424617332246401,2.3252468076631527
dev/1/S07_P17_67.wav,2.4010820588819017,3.347087605528176,2.5605779922034726
dev/1/S07_P17_68.wav,2.1783181518470904,3.3543588638393835,2.08880591271838
dev/1/S07_P17_69.wav,2.237374922655871,3.648629267596718,2.095088638649357
dev/1/S07_P17_70.wav,2.718143382389953,3.1630433306304364,2.39149755488704
dev/1/S07_P17_71.wav,3.011827760556794,3.363899837334782,2.516166768219976
dev/1/S07_P17_72.wav,2.0814919972125145,3.337646275894166,2.203629327212981
dev/1/S07_P17_73.wav,2.1372310358706144,3.29487497299152,2.2680655162945005
dev/1/S07_P17_74.wav,2.1801962657668086,3.267659344602155,2.3068962337931627
dev/1/S07_P17_75.wav,2.0459016207111067,3.369834495594217,1.929969030300384
dev/1/S07_P17_76.wav,2.23394051408744,3.4396360183643293,2.0330879488295244
dev/1/S07_P17_77.wav,2.201583138587996,3.8657827470829615,2.1424450209533124
dev/1/S07_P17_78.wav,2.1114449704698086,3.462147416578071,2.1274783009478715
dev/1/S07_P17_79.wav,2.2203820948359265,3.621158216434935,2.0334977372118987
dev/1/S07_P17_80.wav,2.23493362521704,3.822350589710889,2.1333307925663383
dev/1/S07_P17_82.wav,2.214326712237701,3.184788356784778,2.3013860339170447
dev/1/S07_P17_83.wav,2.3676829521128484,3.063018112531984,2.465228254375992
dev/1/S07_P17_84.wav,2.8617498013295,2.9053030994011446,2.36739638653688
dev/1/S07_P17_85.wav,2.190611277630153,3.135614499530788,2.2282212204796847
dev/1/S07_P17_86.wav,2.755239394387355,3.1022176879664665,2.387503981093955
dev/1/S07_P17_87.wav,2.8504164025776544,2.995729381463456,2.547979298214406
dev/1/S07_P17_88.wav,2.8154145756330964,3.038269487999297,2.643717585181265
dev/1/S07_P17_89.wav,2.524219993128741,3.086628002178564,2.565866043105455
dev/1/S07_P17_90.wav,3.3339095067776,2.798900472666011,2.667569446849495
dev/1/S07_P17_91.wav,2.4154910474340774,3.0658130210824672,2.3174055215420943
dev/1/S07_P17_92.wav,2.7779230508729253,3.3523419141639472,2.753260629731748
dev/1/S07_P17_93.wav,2.275012376838783,3.230694919967603,2.4516460088952714
dev/1/S07_P17_94.wav,2.2165919240447973,3.3162833151211,2.149288157656909
dev/1/S07_P17_95.wav,2.3711314237191337,3.232744308803611,2.417777508652767
dev/1/S07_P17_96.wav,2.314912295765005,3.169958902176227,2.4346966473332685
dev/1/S07_P17_97.wav,2.659153052835712,3.041408601692016,2.3862243772772964
dev/1/S07_P17_101.wav,2.777611256436867,3.0635154497425323,2.455761073569183
dev/1/S07_P17_102.wav,2.445376864221073,2.9688238625887924,2.5150245686621613
dev/1/S07_P17_103.wav,2.6416823549103543,2.993193063620591,2.411807028250161
dev/1/S07_P17_104.wav,2.321946597243299,3.474302582493999,2.080210149232021
dev/1/S07_P17_105.wav,2.2772293710761056,3.475694652564677,2.076090686101633
dev/1/S07_P17_106.wav,2.618751651908857,3.165547293592901,2.444966674465855
dev/1/S07_P17_108.wav,2.351470850231899,3.4069469141845588,2.0964149562987835
dev/1/S07_P17_109.wav,2.4844903601986195,3.038275965797104,2.357864240755663
dev/1/S07_P17_110.wav,2.7604570140255067,2.938494730909277,2.4228127881319903
dev/1/S07_P17_111.wav,2.232128316080113,3.0375205380535792,2.352859528929712
dev/1/S07_P17_112.wav,2.9813697782754014,3.244850256938424,2.7693298723497715
dev/1/S07_P17_113.wav,2.496120856115044,3.162478514072096,2.451648860750259
dev/1/S07_P17_115.wav,2.2406418722391823,3.248984409158097,2.5573480395537125
dev/1/S07_P17_116.wav,2.518340430711143,3.09025307538391,2.470973180019276
dev/1/S07_P17_117.wav,2.8298853919258056,3.061683529068832,2.5540303852146704
dev/1/S07_P17_118.wav,2.907622788127905,3.161109541330253,2.7401603846406366
dev/1/S07_P17_119.wav,3.397984686630829,3.162438050652167,2.9239236670952065
dev/1/S07_P17_120.wav,2.920615563461241,3.320736417164572,2.857235233557496
dev/1/S07_P17_121.wav,2.540048715298337,3.3529860301582195,2.2756943398224787
dev/1/S07_P17_122.wav,2.221641431299597,3.3404859556737385,2.1828539142760284
